,Rank,Release_Date,Movie_Title,USD_Production_Budget,USD_Worldwide_Gross,USD_Domestic_Gross,Decade
4680,825,2014-09-26,The Boxtrolls,60000000.0,111946251.0,50837305.0,2010
4681,918,2014-09-26,The Equalizer,55000000.0,192903624.0,101530738.0,2010
4682,3481,2014-09-26,Plastic,10000000.0,552641.0,0.0,2010
4683,4058,2014-09-26,Jimi: All is By My Side,5000000.0,927074.0,340911.0,2010
4684,4703,2014-09-26,Two Night Stand,1600000.0,242443.0,15600.0,2010
4685,680,2014-10-01,The Legend of Hercules,70000000.0,58953319.0,18848538.0,2010
4686,1284,2014-10-01,Lone Survivor,40000000.0,149804632.0,125095601.0,2010
4687,2160,2014-10-01,The Adventurer: The Curse of the Midas Box,25000000.0,0.0,0.0,2010
4688,2206,2014-10-01,Her,23000000.0,48531242.0,25568251.0,2010
4689,4953,2014-10-01,Banshee Chapter,950000.0,78122.0,0.0,2010
4690,5083,2014-10-09,Born to Fly: Elizabeth Streb vs. Gravity,500000.0,1822.0,1822.0,2010
4691,660,2014-10-10,Dracula Untold,70000000.0,220241723.0,55991880.0,2010
4692,1055,2014-10-10,The Judge,50000000.0,76119388.0,47119388.0,2010
4693,1891,2014-10-10,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000.0,101379287.0,66954149.0,2010
4694,2945,2014-10-10,Automata,15000000.0,29050.0,0.0,2010
4695,3046,2014-10-10,St. Vincent,13000000.0,54837234.0,44137712.0,2010
4696,3996,2014-10-10,Addicted,5000000.0,17499242.0,17390770.0,2010
4697,4045,2014-10-10,Kill the Messenger,5000000.0,6656705.0,2450846.0,2010
4698,4311,2014-10-10,Whiplash,3300000.0,33474334.0,13092006.0,2010
4699,4563,2014-10-10,Meet the Mormons,2000000.0,6049171.0,6047363.0,2010
4700,2068,2014-10-12,The Gambler,25000000.0,38718031.0,33680992.0,2010
4701,516,2014-10-17,Fury,80000000.0,210253368.0,85755593.0,2010
4702,1049,2014-10-17,The Book of Life,50000000.0,97651543.0,50151543.0,2010
4703,1988,2014-10-17,The Best of Me,26000000.0,41059418.0,26766213.0,2010
4704,2585,2014-10-17,Birdman or (The Unexpected Virtue of Ignorance),18000000.0,103215094.0,42340598.0,2010
4705,4069,2014-10-17,Rudderless,5000000.0,567219.0,56001.0,2010
4706,4746,2014-10-17,Housebound,1500000.0,236863.0,0.0,2010
4707,4916,2014-10-17,Camp X-Ray,1000000.0,9837.0,9837.0,2010
4708,1768,2014-10-24,John Wick,30000000.0,76235001.0,43037835.0,2010
4709,3964,2014-10-24,Ouija,5000000.0,103683342.0,50856010.0,2010
4710,4887,2014-10-24,23 Blast,1000000.0,549185.0,549185.0,2010
4711,4429,2014-10-27,Iguana,3000000.0,0.0,0.0,2010
4712,2273,2014-10-31,Before I Go to Sleep,22000000.0,19563579.0,3242457.0,2010
4713,3571,2014-10-31,Nightcrawler,8500000.0,50334418.0,32381218.0,2010
4714,5175,2014-10-31,All You Need Is Love,300000.0,177507.0,0.0,2010
4715,4298,2014-11-03,In the Name of the King III,3500000.0,0.0,0.0,2010
4716,4678,2014-11-03,Against the Wild,1800000.0,0.0,0.0,2010
4717,220,2014-11-04,Rio 2,130000000.0,493738435.0,131538435.0,2010
4718,2078,2014-11-04,Draft Day,25000000.0,29276904.0,28842237.0,2010
4719,2632,2014-11-04,The Railway Man,18000000.0,23910210.0,4438438.0,2010
4720,3974,2014-11-04,Oculus,5000000.0,44115496.0,27695246.0,2010
4721,4214,2014-11-04,Joe,4000000.0,373375.0,373375.0,2010
4722,5212,2014-11-04,Jesus People,250000.0,0.0,0.0,2010
4723,100,2014-11-07,Dawn of the Planet of the Apes,170000000.0,710644566.0,208545589.0,2010
4724,4170,2014-11-07,Boyhood,4000000.0,57273049.0,25379975.0,2010
4725,4245,2014-11-07,The Perfect Wave,4000000.0,0.0,0.0,2010
4726,5117,2014-11-07,As It Is in Heaven,450000.0,13486.0,13486.0,2010
4727,4750,2014-11-11,Once Upon a Time in Queens,1500000.0,0.0,0.0,2010
4728,1302,2014-11-14,Dumb and Dumber To,40000000.0,156553592.0,86208010.0,2010
4729,2652,2014-11-14,Wolves,18000000.0,0.0,0.0,2010
4730,2766,2014-11-14,The Homesman,16000000.0,3442853.0,2429989.0,2010
4731,3421,2014-11-14,Rosewater,10000000.0,3168858.0,3128941.0,2010
4732,3733,2014-11-14,Beyond the Lights,7000000.0,14618727.0,14618727.0,2010
4733,4513,2014-11-14,Always Woodstock,2400000.0,0.0,0.0,2010
4734,232,2014-11-21,The Hunger Games: Mockingjay - Part 1,125000000.0,766652288.0,337135885.0,2010
4735,4831,2014-11-21,The Sleepwalker,1100000.0,2636.0,2636.0,2010
4736,4958,2014-11-21,Food Chains,913000.0,0.0,0.0,2010
4737,210,2014-11-26,Penguins of Madagascar,132000000.0,367650911.0,83350911.0,2010
4738,1331,2014-11-26,Horrible Bosses 2,40000000.0,105945357.0,54445357.0,2010
4739,2800,2014-11-28,The Imitation Game,15000000.0,227773686.0,91125143.0,2010
4740,4894,2014-11-28,Antarctica: A Year on Ice,1000000.0,288757.0,288757.0,2010
4741,265,2014-12-02,RoboCop,120000000.0,242981799.0,58607007.0,2010
4742,3668,2014-12-08,Swelter,8000000.0,0.0,0.0,2010
4743,4955,2014-12-08,Jesse,950000.0,0.0,0.0,2010
4744,1496,2014-12-09,Dolphin Tale 2,36000000.0,57824533.0,42024533.0,2010
4745,3030,2014-12-09,No Good Deed,13200000.0,54323210.0,52543632.0,2010
4746,3095,2014-12-09,The Drop,12600000.0,19054534.0,10724389.0,2010
4747,4052,2014-12-09,Atlas Shrugged: Who Is John Galt?,5000000.0,851690.0,851690.0,2010
4748,4862,2014-12-09,The Skeleton Twins,1000000.0,5797192.0,5284309.0,2010
4749,5046,2014-12-09,Faith Connections,550000.0,9111.0,9111.0,2010
4750,5253,2014-12-09,Archaeology of a Woman,200000.0,0.0,0.0,2010
4751,190,2014-12-12,Exodus: Gods and Kings,140000000.0,268314513.0,65014513.0,2010
4752,2462,2014-12-12,Inherent Vice,20000000.0,8692898.0,8110975.0,2010
4753,3157,2014-12-12,Top Five,12000000.0,25514848.0,25317379.0,2010
4754,16,2014-12-17,The Hobbit: The Battle of the Five Armies,250000000.0,955119788.0,255119788.0,2010
4755,230,2014-12-19,Night at the Museum: Secret of the Tomb,127000000.0,356546621.0,113746621.0,2010
4756,723,2014-12-19,Annie,65000000.0,139840525.0,85911262.0,2010
4757,3004,2014-12-19,Mr. Turner,14000000.0,25187026.0,3958546.0,2010
4758,716,2014-12-25,Unbroken,65000000.0,163527824.0,115637895.0,2010
4759,882,2014-12-25,American Sniper,58000000.0,547326372.0,350126372.0,2010
4760,1010,2014-12-25,Into the Woods,50000000.0,203502372.0,128002372.0,2010
4761,3378,2014-12-25,Big Eyes,10000000.0,27317872.0,14482031.0,2010
4762,3475,2014-12-26,Barbecue,10000000.0,173613.0,388.0,2010
4763,1434,2014-12-31,Dragon Nest Warriors' Dawn,40000000.0,196090.0,0.0,2010
4764,2474,2014-12-31,A Most Violent Year,20000000.0,6071433.0,5749134.0,2010
4765,4415,2014-12-31,Demonic,3000000.0,4668109.0,0.0,2010
4766,4637,2014-12-31,Lucky Dog,2000000.0,0.0,0.0,2010
4767,4762,2014-12-31,Kurmanjan datka,1400000.0,0.0,0.0,2010
4768,4764,2014-12-31,House at the End of the Drive,1400000.0,0.0,0.0,2010
4769,4941,2014-12-31,Doc Holliday's Revenge,1000000.0,0.0,0.0,2010
4770,4945,2014-12-31,Bang Bang Baby,1000000.0,0.0,0.0,2010
4771,4967,2014-12-31,40 Weeks,900000.0,0.0,0.0,2010
4772,5005,2014-12-31,Destiny,750000.0,450.0,0.0,2010
4773,5022,2014-12-31,The Hadza: Last of the First,650000.0,0.0,0.0,2010
4774,5038,2014-12-31,Light from the Darkroom,600000.0,0.0,0.0,2010
4775,5092,2014-12-31,America Is Still The Place,500000.0,0.0,0.0,2010
4776,5096,2014-12-31,Diamond Rufff,500000.0,0.0,0.0,2010
4777,5099,2014-12-31,Fight to the Finish,500000.0,0.0,0.0,2010
4778,5106,2014-12-31,The Sound and the Shadow,500000.0,0.0,0.0,2010
4779,5119,2014-12-31,Rise Of the Entrepreneur - The Search For A Better Way,450000.0,0.0,0.0,2010
4780,5138,2014-12-31,Pancakes,400000.0,0.0,0.0,2010
4781,5215,2014-12-31,Horse Camp,250000.0,0.0,0.0,2010
4782,5257,2014-12-31,H.,200000.0,0.0,0.0,2010
4783,5307,2014-12-31,"Dude, Where's My Dog",100000.0,0.0,0.0,2010
4784,5338,2014-12-31,The Image Revolution,50000.0,0.0,0.0,2010
4785,5347,2014-12-31,Happy 40th,35000.0,0.0,0.0,2010
4786,5364,2014-12-31,Dry Spell,22000.0,0.0,0.0,2010
4787,5371,2014-12-31,Stories of Our Lives,15000.0,0.0,0.0,2010
4788,3255,2015-01-04,Woman in Gold,11000000.0,56758138.0,33307793.0,2010
4789,10,2015-01-05,Avengers: Age of Ultron,250000000.0,1404705868.0,459005868.0,2010
4790,129,2015-01-07,Terminator: Genisys,155000000.0,440160956.0,89760956.0,2010
4791,2952,2015-01-07,Magic Mike XXL,14500000.0,123709460.0,66013057.0,2010
4792,2947,2015-01-09,Broken Horses,15000000.0,3471.0,0.0,2010
4793,3787,2015-01-09,Alpha & Omega: The Legend of the Saw Tooth Cave,7000000.0,0.0,0.0,2010
4794,4302,2015-01-09,Lords of London,3440000.0,0.0,0.0,2010
4795,5337,2015-01-09,"Run, Hide, Die",50000.0,0.0,0.0,2010
4796,5359,2015-01-09,Backmask,25000.0,428923.0,0.0,2010
4797,1857,2015-01-12,Grace of Monaco,30000000.0,25199891.0,0.0,2010
4798,4646,2015-01-12,Shark Lake,2000000.0,0.0,0.0,2010
4799,5104,2015-01-12,Brooklyn Bizarre,500000.0,0.0,0.0,2010
4800,5362,2015-01-12,Dutch Kills,25000.0,0.0,0.0,2010
4801,4084,2015-01-13,Capricorn One,5000000.0,0.0,0.0,2010
4802,4790,2015-01-13,Da Sweet Blood of Jesus,1250000.0,0.0,0.0,2010
4803,684,2015-01-16,Blackhat,70000000.0,19548419.0,7889395.0,2010
4804,926,2015-01-16,Paddington,55000000.0,259541430.0,76223578.0,2010
4805,2200,2015-01-16,The Wedding Ringer,23000000.0,80171596.0,64460211.0,2010
4806,3993,2015-01-16,Still Alice,5000000.0,41699612.0,18656400.0,2010
4807,3558,2015-01-20,Veronika Decides to Die,9000000.0,2243.0,0.0,2010
4808,4316,2015-01-20,The Opposite Sex,3300000.0,40262.0,0.0,2010
4809,875,2015-01-23,Mortdecai,60000000.0,30396134.0,7696134.0,2010
4810,3895,2015-01-23,Song One,6000000.0,32544.0,32251.0,2010
4811,3938,2015-01-23,R100,5500000.0,24956.0,24956.0,2010
4812,4091,2015-01-23,Mommy,4900000.0,17561100.0,3498695.0,2010
4813,4167,2015-01-23,The Boy Next Door,4000000.0,52819253.0,35423380.0,2010
4814,4081,2015-01-27,Born of War,5000000.0,0.0,0.0,2010
4815,1853,2015-01-30,Wild Card,30000000.0,929157.0,3200.0,2010
4816,3161,2015-01-30,Project Almanac,12000000.0,32248241.0,22348241.0,2010
4817,3521,2015-01-30,Black or White,9000000.0,21571189.0,21571189.0,2010
4818,3776,2015-01-30,Trudno byt bogom,7000000.0,35919.0,31443.0,2010
4819,4221,2015-01-30,"Guten Tag, Ramon",4000000.0,4854356.0,154356.0,2010
4820,4774,2015-01-30,Above and Beyond,1300000.0,288751.0,288751.0,2010
4821,311,2015-02-10,The Martian,108000000.0,663851905.0,228433663.0,2010
4822,1118,2015-02-10,Shanghai,50000000.0,15505922.0,46425.0,2010
4823,3767,2015-02-10,Freeheld,7000000.0,1732228.0,546201.0,2010
4824,386,2015-02-13,Kingsman: The Secret Service,94000000.0,404561724.0,128261724.0,2010
4825,1279,2015-02-13,Fifty Shades of Grey,40000000.0,570998101.0,166167230.0,2010
4826,4597,2015-02-13,The Last Five Years,2000000.0,147299.0,147299.0,2010
4827,4751,2015-02-13,Girlhouse,1500000.0,0.0,0.0,2010
4828,4912,2015-02-13,Hits,1000000.0,15156.0,15156.0,2010
4829,2679,2015-02-20,"McFarland, USA",17000000.0,45707924.0,44480275.0,2010
4830,2993,2015-02-20,Hot Tub Time Machine 2,14000000.0,12452601.0,12314651.0,2010
4831,3570,2015-02-20,The DUFF,8500000.0,43528634.0,34030343.0,2010
4832,3669,2015-02-24,Green Street Hooligans: Underground,8000000.0,0.0,0.0,2010
4833,3697,2015-02-24,Outside Bet,7500000.0,13524.0,0.0,2010
4834,5039,2015-02-24,Irreplaceable,600000.0,0.0,0.0,2010
4835,5216,2015-02-24,Give Me Shelter,250000.0,0.0,0.0,2010
4836,733,2015-02-27,Focus,65000000.0,154362963.0,53862963.0,2010
4837,3978,2015-02-27,The Lazarus Effect,5000000.0,35341814.0,25801570.0,2010
4838,4229,2015-02-27,Praia do Futuro,4000000.0,760678.0,20620.0,2010
4839,5260,2015-02-27,Butterfly Girl,180000.0,17503.0,17503.0,2010
4840,4820,2015-03-02,Bleeding Hearts,1200000.0,0.0,0.0,2010
4841,5214,2015-03-02,UnDivided,250000.0,0.0,0.0,2010
4842,4309,2015-03-03,To Write Love On Her Arms,3400000.0,0.0,0.0,2010
4843,4956,2015-03-03,Ask Me Anything,950000.0,0.0,0.0,2010
4844,59,2015-03-04,Furious 7,190000000.0,1516748684.0,351032910.0,2010
4845,1790,2015-03-06,Entourage,30000000.0,46225326.0,32363404.0,2010
4846,4503,2015-03-07,Stung,2500000.0,0.0,0.0,2010
4847,370,2015-03-13,Cinderella,95000000.0,534551353.0,201151353.0,2010
4848,1085,2015-03-13,Run All Night,50000000.0,66961644.0,26461644.0,2010
4849,1630,2015-03-13,The Lovers,35000000.0,11106.0,0.0,2010
4850,3471,2015-03-13,Hross i oss,10000000.0,11894.0,11894.0,2010
4851,4549,2015-03-13,It Follows,2000000.0,20649774.0,14674077.0,2010
4852,5016,2015-03-13,Walter,700000.0,0.0,0.0,2010
4853,2001,2015-03-17,Accidental Love,26000000.0,135436.0,0.0,2010
4854,4427,2015-03-17,Something Wicked,3000000.0,0.0,0.0,2010
4855,4631,2015-03-17,The Lady from Shanghai,2000000.0,0.0,0.0,2010
4856,5309,2015-03-17,Closure,100000.0,0.0,0.0,2010
4857,288,2015-03-20,The Divergent Series: Insurgent,110000000.0,295279072.0,130179072.0,2010
4858,1409,2015-03-20,The Gunman,40000000.0,13644292.0,10664749.0,2010
4859,3410,2015-03-20,Danny Collins,10000000.0,7501132.0,5637066.0,2010
4860,4516,2015-03-20,Do You Believe?,2300000.0,14305540.0,12985600.0,2010
4861,4641,2015-03-20,The Walking Deceased,2000000.0,0.0,0.0,2010
4862,5206,2015-03-24,Along the Roadside,250000.0,3234.0,0.0,2010
4863,5311,2015-03-25,Open Secret,100000.0,0.0,0.0,2010
4864,216,2015-03-27,Home,130000000.0,386069390.0,177397510.0,2010
4865,1298,2015-03-27,Get Hard,40000000.0,106511453.0,90411453.0,2010
4866,3396,2015-03-27,While We're Young,10000000.0,13423176.0,7582065.0,2010
4867,5139,2015-03-31,Viskningar och rop,400000.0,0.0,0.0,2010
4868,5336,2015-04-08,Bending Steel,50000.0,0.0,0.0,2010
4869,754,2015-04-09,Tian jiang xiong shi,65000000.0,122519874.0,74070.0,2010
4870,2260,2015-04-09,The Transporter Refueled,22000000.0,69698495.0,16029670.0,2010
4871,4411,2015-04-09,Before We Go,3000000.0,379161.0,37151.0,2010
4872,5264,2015-04-09,Heroes of Dirt,175000.0,0.0,0.0,2010
4873,3252,2015-04-11,Brooklyn,11000000.0,62076141.0,38322743.0,2010
4874,2821,2015-04-12,Krampus,15000000.0,61788393.0,42725475.0,2010
4875,3676,2015-04-14,Loin des hommes,7700000.0,1080428.0,5336.0,2010
4876,5095,2015-04-14,Roadside,500000.0,0.0,0.0,2010
4877,4521,2015-04-15,The Toxic Avenger Part II,2300000.0,0.0,0.0,2010
4878,1115,2015-04-17,Child 44,50000000.0,3434330.0,1224330.0,2010
4879,1450,2015-04-17,Paul Blart: Mall Cop 2,38000000.0,107597242.0,71038190.0,2010
4880,4752,2015-04-17,Closer to the Moon,1500000.0,0.0,0.0,2010
4881,4843,2015-04-17,Unfriended,1000000.0,62561449.0,32482090.0,2010
4882,5274,2015-04-17,Antarctic Edge: 70º South,150000.0,7193.0,7193.0,2010
4883,4648,2015-04-21,The Marine 4,1950000.0,0.0,0.0,2010
4884,5361,2015-04-21,Ten,25000.0,0.0,0.0,2010
4885,5367,2015-04-21,The Front Man,20000.0,0.0,0.0,2010
4886,1770,2015-04-24,The Age of Adaline,30000000.0,69057415.0,42629776.0,2010
4887,2002,2015-04-24,The Face of an Angel,26000000.0,0.0,0.0,2010
4888,2153,2015-04-24,Yi ge ren de wu lin,25000000.0,129115.0,129115.0,2010
4889,2230,2015-04-24,The Water Diviner,22500000.0,30864649.0,4200117.0,2010
4890,2471,2015-04-24,Little Boy,20000000.0,17684355.0,6485961.0,2010
4891,4653,2015-04-24,Brotherly Love,1900000.0,478595.0,478595.0,2010
4892,2941,2015-05-05,A Few Best Men,15000000.0,17224539.0,0.0,2010
4893,3939,2015-05-05,Miss Julie,5500000.0,863895.0,0.0,2010
4894,4968,2015-05-05,Le bonheur d'Elza,900000.0,0.0,0.0,2010
4895,717,2015-05-06,Spy!,65000000.0,233125712.0,110825712.0,2010
4896,1854,2015-05-06,United Passions,30000000.0,168832.0,918.0,2010
4897,2955,2015-05-06,Freedom,14500000.0,565801.0,0.0,2010
4898,3315,2015-05-06,Insidious Chapter 3,10000000.0,120678444.0,52218558.0,2010
4899,4300,2015-05-06,Dawn Patrol,3500000.0,0.0,0.0,2010
4900,2092,2015-05-08,Shaun the Sheep,25000000.0,101937062.0,19375982.0,2010
4901,153,2015-05-15,Mad Max: Fury Road,150000000.0,370742166.0,153636354.0,2010
4902,1864,2015-05-15,Pitch Perfect 2,29000000.0,287130801.0,183785415.0,2010
4903,3698,2015-05-15,Pound of Flesh,7500000.0,0.0,0.0,2010
4904,4072,2015-05-15,Area 51,5000000.0,7556.0,7556.0,2010
4905,4921,2015-05-15,Childless,1000000.0,1036.0,1036.0,2010
4906,3489,2015-05-19,Into the Grizzly Maze,10000000.0,0.0,0.0,2010
4907,5381,2015-05-19,Family Motocross,10000.0,0.0,0.0,2010
4908,105,2015-05-22,Tomorrowland,170000000.0,207283457.0,93436322.0,2010
4909,1544,2015-05-22,Poltergeist,35000000.0,95825125.0,47425125.0,2010
4910,3661,2015-05-22,Aloft,8000000.0,53086.0,53086.0,2010
4911,5034,2015-05-22,Drunk Wedding,600000.0,3301.0,3301.0,2010
4912,4753,2015-05-26,Mutant World,1500000.0,0.0,0.0,2010
4913,285,2015-05-29,San Andreas,110000000.0,469590832.0,155190832.0,2010
4914,1488,2015-05-29,Aloha,37000000.0,24935799.0,21052030.0,2010
4915,2514,2015-05-29,Survivor,20000000.0,774905.0,0.0,2010
4916,80,2015-06-02,Jupiter Ascending,179000000.0,181982519.0,47482519.0,2010
4917,381,2015-06-02,Seventh Son,95000000.0,110623265.0,17223265.0,2010
4918,616,2015-06-02,The SpongeBob Movie: Sponge Out of Water,74000000.0,311594032.0,162994032.0,2010
4919,4426,2015-06-02,Enter the Dangerous Mind,3000000.0,0.0,0.0,2010
4920,1121,2015-06-03,Chappie,49000000.0,105002056.0,31569268.0,2010
4921,1608,2015-06-03,Unfinished Business,35000000.0,12819501.0,10219501.0,2010
4922,3332,2015-06-03,The Second Best Exotic Marigold Hotel,10000000.0,90384306.0,33078266.0,2010
4923,4741,2015-06-03,Road Hard,1500000.0,113169.0,113169.0,2010
4924,4540,2015-06-10,The Timber,2100000.0,0.0,0.0,2010
4925,4,2015-06-11,Spectre,300000000.0,879620923.0,200074175.0,2010
4926,367,2015-06-11,The Peanuts Movie,99000000.0,250474038.0,130178411.0,2010
4927,2347,2015-06-11,Spotlight,20000000.0,92217729.0,45055776.0,2010
4928,84,2015-06-19,Inside Out,175000000.0,853707581.0,356461711.0,2010
4929,3729,2015-06-19,Dope,7000000.0,18190831.0,17506470.0,2010
4930,4223,2015-06-19,Manglehorn,4000000.0,797439.0,132270.0,2010
4931,5236,2015-06-19,The Overnight,200000.0,1165996.0,1109808.0,2010
4932,5102,2015-06-23,Crossroads,500000.0,0.0,0.0,2010
4933,691,2015-06-26,Ted 2,68000000.0,217022588.0,81284830.0,2010
4934,2348,2015-06-26,Max,20000000.0,43658157.0,42656255.0,2010
4935,2711,2015-06-26,Escobar: Paradise Lost,17000000.0,1973945.0,195792.0,2010
4936,4782,2015-06-26,The Algerian,1300000.0,0.0,0.0,2010
4937,2000,2015-06-30,Viy,26000000.0,34246770.0,0.0,2010
4938,4606,2015-07-04,Lost River,2000000.0,45431.0,45431.0,2010
4939,4835,2015-07-04,Silent Running,1100000.0,0.0,0.0,2010
4940,5313,2015-07-07,Tiger Orange,100000.0,0.0,0.0,2010
4941,267,2015-07-08,Fantastic Four,120000000.0,167117548.0,56117548.0,2010
4942,2594,2015-07-08,Ricki and the Flash,18000000.0,41148679.0,26822144.0,2010
4943,3967,2015-07-08,The Gift,5000000.0,58978653.0,43787265.0,2010
4944,4583,2015-07-08,The Diary of a Teenage Girl,2000000.0,2279959.0,1477002.0,2010
4945,215,2015-07-17,Ant-Man,130000000.0,518602163.0,180202163.0,2010
4946,1519,2015-07-17,Trainwreck,35000000.0,140949327.0,110038130.0,2010
4947,5315,2015-07-17,Dawn of the Crescent Moon,75000.0,8799.0,8799.0,2010
4948,3490,2015-07-21,American Heist,10000000.0,0.0,0.0,2010
4949,414,2015-07-24,Pixels,90000000.0,244126300.0,78747585.0,2010
4950,1757,2015-07-24,Southpaw,30000000.0,94207861.0,52421953.0,2010
4951,3083,2015-07-24,The Vatican Tapes,13000000.0,14999638.0,1784763.0,2010
4952,3145,2015-07-24,Paper Towns,12000000.0,85512300.0,32000304.0,2010
4953,5093,2015-07-24,The Outrageous Sophie Tucker,500000.0,0.0,0.0,2010
4954,1698,2015-07-29,Vacation,31000000.0,100655892.0,58884188.0,2010
4955,147,2015-07-31,Mission: Impossible—Rogue Nation,150000000.0,700868363.0,195042377.0,2010
4956,1655,2015-07-31,The Young and Prodigious T.S. Spivet,33000000.0,357687.0,176847.0,2010
4957,4903,2015-07-31,Beyond the Brick: A LEGO Brickumentary,1000000.0,101531.0,101531.0,2010
4958,5333,2015-07-31,Counting,50000.0,8374.0,8374.0,2010
4959,1558,2015-08-05,Hot Pursuit,35000000.0,45680201.0,34580201.0,2010
4960,3283,2015-08-05,La famille Bélier,11000000.0,74056184.0,0.0,2010
4961,3556,2015-08-05,Skin Trade,9000000.0,1242.0,1242.0,2010
4962,4134,2015-08-05,Maggie,4500000.0,597989.0,187112.0,2010
4963,4247,2015-08-09,Chain of Command,4000000.0,0.0,0.0,2010
4964,4755,2015-08-09,Checkmate,1500000.0,0.0,0.0,2010
4965,5182,2015-08-12,Amidst the Devil's Wings,300000.0,0.0,0.0,2010
4966,599,2015-08-14,The Man From U.N.C.L.E.,75000000.0,105445109.0,45445109.0,2010
4967,1883,2015-08-14,Straight Outta Compton,28000000.0,202043881.0,161058685.0,2010
4968,3088,2015-08-14,Brothers,13000000.0,17856688.0,656688.0,2010
4969,4431,2015-08-14,Amnesiac,3000000.0,0.0,0.0,2010
4970,3780,2015-08-18,Z Storm,7000000.0,2053330.0,0.0,2010
4971,5219,2015-08-18,The Love Letter,250000.0,0.0,0.0,2010
4972,1584,2015-08-21,Hitman: Agent 47,35000000.0,81967450.0,22467450.0,2010
4973,1918,2015-08-21,American Ultra,28000000.0,28208085.0,14439985.0,2010
4974,3347,2015-08-21,Sinister 2,10000000.0,54104225.0,27740955.0,2010
4975,4643,2015-08-21,The Curse of Downers Grove,2000000.0,0.0,0.0,2010
4976,5275,2015-08-21,Top Spin,150000.0,5858.0,5858.0,2010
4977,3976,2015-08-26,No Escape,5000000.0,42844516.0,27288872.0,2010
4978,4144,2015-08-28,Zipper,4500000.0,0.0,0.0,2010
4979,4332,2015-08-28,War Room,3000000.0,73975239.0,67790117.0,2010
4980,4572,2015-08-28,We Are Your Friends,2000000.0,10166209.0,3591417.0,2010
4981,4807,2015-08-28,Que Horas Ela Volta?,1200000.0,3048209.0,376976.0,2010
4982,4973,2015-08-28,Windsor Drive,850000.0,3256.0,3256.0,2010
